Date,Close
1/6/2016,11.9
1/7/2016,11.8
1/8/2016,11
1/11/2016,11.1
1/12/2016,10.6
1/13/2016,10.7
1/14/2016,10.5
1/15/2016,10.6
1/19/2016,10.1
1/20/2016,10.1
1/21/2016,10.7
1/22/2016,10.9
1/25/2016,11
1/26/2016,11.7
1/27/2016,11.7
1/28/2016,11.8
1/29/2016,12.3
2/1/2016,13.3
2/2/2016,13.7
2/3/2016,13.5
2/4/2016,14.3
2/5/2016,14.2
2/8/2016,15.4
2/9/2016,15.1
2/10/2016,14.8
2/11/2016,16.1
2/12/2016,15.9
2/16/2016,15.4
2/17/2016,16.1
2/18/2016,17.3
2/19/2016,16.9
2/22/2016,16.5
2/23/2016,16.8
2/24/2016,17.2
2/25/2016,18.6
2/26/2016,18.2
2/29/2016,18.3
3/1/2016,17.3
3/2/2016,18.3
3/3/2016,19.4
3/4/2016,19.1
3/7/2016,20.2
3/8/2016,19.4
3/9/2016,19
3/10/2016,20
3/11/2016,19.2
3/14/2016,19
3/15/2016,18.1
3/16/2016,19.8
3/17/2016,18.9
3/18/2016,19
3/21/2016,19.6
3/22/2016,19.9
3/23/2016,18.7
3/24/2016,18.7
3/28/2016,18.5
3/29/2016,19.3
3/30/2016,19
3/31/2016,18.8
4/1/2016,19.4
4/4/2016,18.8
4/5/2016,19.7
4/6/2016,19.9
4/7/2016,20.8
4/8/2016,23
4/11/2016,24.5
4/12/2016,24.5
4/13/2016,23.4
4/14/2016,22.9
4/15/2016,23.5
4/18/2016,23.1
4/19/2016,24.7
4/20/2016,23.5
4/21/2016,23.4
4/22/2016,23.4
4/25/2016,23.5
4/26/2016,24.3
4/27/2016,24.4
4/28/2016,25.4
4/29/2016,26
5/2/2016,25.6
5/3/2016,25.5
5/4/2016,23.3
5/5/2016,24
5/6/2016,25.4
5/9/2016,23.7
5/10/2016,24.8
5/11/2016,25.9
5/12/2016,25.3
5/13/2016,25.6
5/16/2016,26.3
5/17/2016,27.3
5/18/2016,25.4
5/19/2016,25.7
5/20/2016,25.8
5/23/2016,25.5
5/24/2016,22.9
5/25/2016,23.4
5/26/2016,23.9
5/27/2016,22.1
5/31/2016,22.3
6/1/2016,22.1
6/2/2016,22.1
6/3/2016,24.3
6/6/2016,25
6/7/2016,25.2
6/8/2016,27.1
6/9/2016,28.1
6/10/2016,29.5
6/13/2016,31.9
6/14/2016,31.8
6/15/2016,34.5
6/16/2016,33.6
6/17/2016,33.2
6/20/2016,34.8
6/21/2016,33.5
6/22/2016,34.4
6/23/2016,34.4
6/24/2016,36.1
6/27/2016,36.7
6/28/2016,36.2
6/29/2016,37.8
6/30/2016,38.5
7/1/2016,41.2
7/5/2016,44.1
7/6/2016,46.3
7/7/2016,43.6
7/8/2016,47
7/11/2016,47.6
7/12/2016,44.3
7/13/2016,47.2
7/14/2016,46.4
7/15/2016,45.9
7/18/2016,44.9
7/19/2016,43.9
7/20/2016,37.4
7/21/2016,39.6
7/22/2016,39
7/25/2016,36.9
7/26/2016,39.1
7/27/2016,42.8
7/28/2016,42.5
7/29/2016,44.4
8/1/2016,44.5
8/2/2016,45
8/3/2016,43.9
8/4/2016,45.1
8/5/2016,42.8
8/8/2016,43.2
8/9/2016,43.4
8/10/2016,44.2
8/11/2016,43
8/12/2016,43.6
8/15/2016,44
8/16/2016,45.1
8/17/2016,45
8/18/2016,47.9
8/19/2016,45.7
8/22/2016,43.9
8/23/2016,43.2
8/24/2016,37.2
8/25/2016,38.5
8/26/2016,38.4
8/29/2016,38.8
8/30/2016,36.7
8/31/2016,34.3
9/1/2016,36.2
9/2/2016,38.8
9/6/2016,41.4
9/7/2016,40.8
9/8/2016,39.7
9/9/2016,36.2
9/12/2016,38.5
9/13/2016,36.3
9/14/2016,37.3
9/15/2016,37.6
9/16/2016,36.5
9/19/2016,36.4
9/20/2016,37.1
9/21/2016,40.9
9/22/2016,40.2
9/23/2016,37.7
9/26/2016,36.9
9/27/2016,35.2
9/28/2016,38.1
9/29/2016,37.9
9/30/2016,36.7
10/3/2016,35.9
10/4/2016,32.2
10/5/2016,33
10/6/2016,30.9
10/7/2016,32.4
10/10/2016,33.3
10/11/2016,31.7
10/12/2016,32.8
10/13/2016,33.6
10/14/2016,32.5
10/17/2016,33.5
10/18/2016,35.7
10/19/2016,36.8
10/20/2016,35.8
10/21/2016,35.1
10/24/2016,32.4
10/25/2016,32.3
10/26/2016,31.6
10/27/2016,30.8
10/28/2016,31.2
10/31/2016,32.5
11/1/2016,33.6
11/2/2016,33.5
11/3/2016,34.7
11/4/2016,35.5
11/7/2016,35.4
11/8/2016,33.1
11/9/2016,33.2
11/10/2016,29.4
11/11/2016,26.7
11/14/2016,28.6
11/15/2016,31.5
11/16/2016,29.5
11/17/2016,28.3
11/18/2016,27.4
11/21/2016,28.4
11/22/2016,28.9
11/23/2016,27.1
11/25/2016,26.7
11/28/2016,28.4
11/29/2016,27.8
11/30/2016,28.3
12/1/2016,29.4
12/2/2016,30.8
12/5/2016,31.8
12/6/2016,30.7
12/7/2016,30.9
12/8/2016,32.3
12/9/2016,29.5
12/12/2016,30.3
12/13/2016,30.4
12/14/2016,28.2
12/15/2016,28
12/16/2016,27.5
12/19/2016,27.6
12/20/2016,28
12/21/2016,27.4
12/22/2016,26.8
12/23/2016,27
12/27/2016,28.5
12/28/2016,29.8
12/29/2016,33
12/30/2016,29.1
1/3/2017,32.4
1/4/2017,33.5
1/5/2017,37.4
1/6/2017,35.1
1/9/2017,35.7
1/10/2017,37.6
1/11/2017,37.3
1/12/2017,37.2
1/13/2017,37.9
1/17/2017,39.4
1/18/2017,38.2
1/19/2017,37.8
1/20/2017,38.6
1/23/2017,40.2
1/24/2017,39.5
1/25/2017,39.2
1/26/2017,38
1/27/2017,38.9
1/30/2017,38.5
1/31/2017,39.3
2/1/2017,39.4
2/2/2017,39.7
2/3/2017,40.2
2/6/2017,42.8
2/7/2017,42
2/8/2017,42.1
2/9/2017,41.1
2/10/2017,42.3
2/13/2017,41.9
2/14/2017,42.4
2/15/2017,41.6
2/16/2017,41.9
2/17/2017,41.3
2/21/2017,40.3
2/22/2017,39.5
2/23/2017,38.6
2/24/2017,37.4
2/27/2017,33.9
2/28/2017,34.3
3/1/2017,34.9
3/2/2017,31.9
3/3/2017,32.9
3/6/2017,31
3/7/2017,30.4
3/8/2017,29.4
3/9/2017,28.4
3/10/2017,30.6
3/13/2017,32.8
3/14/2017,29.8
3/15/2017,34
3/16/2017,33.3
3/17/2017,30.8
3/20/2017,31.7
3/21/2017,31.5
3/22/2017,31.6
3/23/2017,30.7
3/24/2017,31.1
3/27/2017,31.5
3/28/2017,31.1
3/29/2017,30.4
3/30/2017,30
3/31/2017,30.4
4/3/2017,31.9
4/4/2017,32.1
4/5/2017,32
4/6/2017,31.8
4/7/2017,31.9
4/10/2017,31.5
4/11/2017,32.5
4/12/2017,32.9
4/13/2017,31.3
4/17/2017,31.1
4/18/2017,31.1
4/19/2017,30.5
4/20/2017,30.2
4/21/2017,30.7
4/24/2017,30
4/25/2017,28.9
4/26/2017,30
4/27/2017,29.4
4/28/2017,30.4
5/1/2017,29.7
5/2/2017,29.6
5/3/2017,28.1
5/4/2017,26.7
5/5/2017,26.8
5/8/2017,27.2
5/9/2017,26.4
5/10/2017,27.2
5/11/2017,28.3
5/12/2017,29.1
5/15/2017,29.4
5/16/2017,29.6
5/17/2017,29.9
5/18/2017,29.3
5/19/2017,28.9
5/22/2017,28.6
5/23/2017,27.5
5/24/2017,28
5/25/2017,27.2
5/26/2017,26.8
5/30/2017,26.4
5/31/2017,25.5
6/1/2017,25.6
6/2/2017,25.6
6/5/2017,26.6
6/6/2017,28.5
6/7/2017,28.6
6/8/2017,27.7
6/9/2017,26.2
6/12/2017,27.3
6/13/2017,27.3
6/14/2017,25.2
6/15/2017,25.8
6/16/2017,25.8
6/19/2017,26.4
6/20/2017,25.4
6/21/2017,25.8
6/22/2017,26.7
6/23/2017,27.6
6/26/2017,26.7
6/27/2017,26.3
6/28/2017,26.4
6/29/2017,26.4
6/30/2017,26.3
7/3/2017,25.7
7/5/2017,25.6
7/6/2017,24.9
7/7/2017,24.7
7/10/2017,26
7/11/2017,26.6
7/12/2017,26.4
7/13/2017,25.8
7/14/2017,26.1
7/17/2017,26.6
7/18/2017,26.2
7/19/2017,25.8
7/20/2017,25.9
7/21/2017,26.1
7/24/2017,25.2
7/25/2017,25.3
7/26/2017,26.9
7/27/2017,26.3
7/28/2017,26.2
7/31/2017,26.1
8/1/2017,25.7
8/2/2017,25.1
8/3/2017,25.4
8/4/2017,23.8
8/7/2017,22.3
8/8/2017,21.9
8/9/2017,22.5
8/10/2017,23.2
8/11/2017,23.9
8/14/2017,23.8
8/15/2017,22.7
8/16/2017,24.2
8/17/2017,23.6
8/18/2017,23.4
8/21/2017,23.4
8/22/2017,23.3
8/23/2017,23.1
8/24/2017,23.4
8/25/2017,23.4
8/28/2017,25.7
8/29/2017,25.8
8/30/2017,25
8/31/2017,25.7
9/1/2017,26.2
9/5/2017,27.8
9/6/2017,26.8
9/7/2017,28.3
9/8/2017,28.3
9/11/2017,25.7
9/12/2017,25.9
9/13/2017,24.9
9/14/2017,25
9/15/2017,25.8
9/18/2017,24.3
9/19/2017,22
9/20/2017,21.3
9/21/2017,20.1
9/22/2017,20.6
9/25/2017,20.9
9/26/2017,19.7
9/27/2017,20.3
9/28/2017,20.1
9/29/2017,19.5
10/2/2017,20.1
10/3/2017,20.1
10/4/2017,20.3
10/5/2017,20.2
10/6/2017,21
10/9/2017,21.6
10/10/2017,20.9
10/11/2017,21.2
10/12/2017,21
10/13/2017,21.1
10/16/2017,20.4
10/17/2017,20.7
10/18/2017,20.2
10/19/2017,20.7
10/20/2017,20.2
10/23/2017,19.9
10/24/2017,20
10/25/2017,19.9
10/26/2017,19.3
10/27/2017,19.4
10/30/2017,19.3
10/31/2017,19.4
11/1/2017,19.5
11/2/2017,19.3
11/3/2017,19.3
11/6/2017,19.4
11/7/2017,19.9
11/8/2017,19.9
11/9/2017,19.4
11/10/2017,19.5
11/13/2017,19.1
11/14/2017,19.2
11/15/2017,19.2
11/16/2017,19.5
11/17/2017,20.3
11/20/2017,19.9
11/21/2017,19.9
11/22/2017,20.5
11/24/2017,20.2
11/27/2017,19.6
11/28/2017,19.9
11/29/2017,20.1
11/30/2017,20.1
12/1/2017,19.6
12/4/2017,19.2
12/5/2017,19
12/6/2017,18.8
12/7/2017,18.6
12/8/2017,18.3
12/11/2017,18.5
12/12/2017,18.5
12/13/2017,20.2
12/14/2017,20.4
12/15/2017,20.9
12/18/2017,20.9
12/19/2017,20.9
12/20/2017,21.6
12/21/2017,22.6
12/22/2017,22.5
12/26/2017,23.7
12/27/2017,22.7
12/28/2017,22.2
12/29/2017,22.8
1/2/2018,24.6
1/3/2018,23.3
1/4/2018,23
1/5/2018,22.9
1/8/2018,22.3
1/9/2018,21.8
1/10/2018,23.3
1/11/2018,23.2
1/12/2018,23.8
1/16/2018,23.6
1/17/2018,22.8
1/18/2018,22.3
1/19/2018,22.4
1/22/2018,22.3
1/23/2018,23.3
1/24/2018,25.1
1/25/2018,23.4
1/26/2018,23.3
1/29/2018,22.2
1/30/2018,21.3
1/31/2018,22
2/1/2018,22.2
2/2/2018,21.1
2/5/2018,22.1
2/6/2018,21.5
2/7/2018,20.4
2/8/2018,20.9
2/9/2018,20.3
2/12/2018,21.6
2/13/2018,21.9
2/14/2018,23.7
2/15/2018,24.1
2/16/2018,22.8
2/20/2018,22.1
2/21/2018,21.5
2/22/2018,21.3
2/23/2018,20.9
2/26/2018,20.8
2/27/2018,20.3
2/28/2018,19.5
3/1/2018,19.8
3/2/2018,19.6
3/5/2018,19.7
3/6/2018,20.8
3/7/2018,20.3
3/8/2018,20.5
3/9/2018,20.2
3/12/2018,20.4
3/13/2018,20.5
3/14/2018,20.2
3/15/2018,19.7
3/16/2018,20.1
3/19/2018,20
3/20/2018,19.9
3/21/2018,21.1
3/22/2018,20.9
3/23/2018,21.5
3/26/2018,22.2
3/27/2018,21.1
3/28/2018,20.1
3/29/2018,20.8
4/2/2018,21.4
4/3/2018,20.8
4/4/2018,20.6
4/5/2018,20.9
4/6/2018,20.6
4/9/2018,20.5
4/10/2018,21
4/11/2018,21.1
4/12/2018,20.5
4/13/2018,20.7
4/16/2018,20.7
4/17/2018,20.6
4/18/2018,21.2
4/19/2018,21.7
4/20/2018,21.4
4/23/2018,20.8
4/24/2018,21.1
4/25/2018,21
4/26/2018,20.9
4/27/2018,20.7
4/30/2018,20.8
5/1/2018,20.9
5/2/2018,20.9
5/3/2018,20.7
5/4/2018,21
5/7/2018,21.1
5/8/2018,21.3
5/9/2018,21.7
5/10/2018,22.2
5/11/2018,22.4
5/14/2018,21.5
5/15/2018,21
5/16/2018,20.7
5/17/2018,21.2
5/18/2018,21.9
5/21/2018,21.6
5/22/2018,21.8
5/23/2018,22
5/24/2018,22.8
5/25/2018,22.6
5/29/2018,22.6
5/30/2018,22.5
5/31/2018,22.5
6/1/2018,21.9
6/4/2018,21
6/5/2018,21.4
6/6/2018,21.7
6/7/2018,21.9
6/8/2018,21.6
6/11/2018,21.6
6/12/2018,21.7
6/13/2018,21.7
6/14/2018,21.8
6/15/2018,21.7
6/18/2018,21.4
6/19/2018,21.5
6/20/2018,21.5
6/21/2018,21.8
6/22/2018,21.9
6/25/2018,21.8
6/26/2018,21.1
6/27/2018,20.8
6/28/2018,20.6
6/29/2018,20.7
7/2/2018,21.5
7/3/2018,21.9
7/5/2018,22.3
7/6/2018,22.5
7/9/2018,22
7/10/2018,22.2
7/11/2018,22.4
7/12/2018,22.3
7/13/2018,22.3
7/16/2018,22.1
7/17/2018,22.2
7/18/2018,23.3
7/19/2018,23.8
7/20/2018,24.5
7/23/2018,23.6
7/24/2018,24.2
7/25/2018,25
7/26/2018,23.9
7/27/2018,23.3
7/30/2018,23
7/31/2018,22.4
8/1/2018,21.9
8/2/2018,22.2
8/3/2018,22
8/6/2018,21.5
8/7/2018,21.5
8/8/2018,21.9
8/9/2018,21.7
8/10/2018,21.5
8/13/2018,21.2
8/14/2018,20.8
8/15/2018,18.9
8/16/2018,18.7
8/17/2018,19.1
8/20/2018,19.6
8/21/2018,19.7
8/22/2018,19.7
8/23/2018,18.8
8/24/2018,20.1
8/27/2018,20.1
8/28/2018,19.3
8/29/2018,19.4
8/30/2018,19.4
8/31/2018,19.7
9/4/2018,19.4
9/5/2018,19.8
9/6/2018,20
9/7/2018,20
9/10/2018,19.5
9/11/2018,19.6
9/12/2018,20.1
9/13/2018,19.9
9/14/2018,19.6
9/17/2018,19.1
9/18/2018,19
9/19/2018,19.4
9/20/2018,19.6
9/21/2018,18.7
9/24/2018,18.9
9/25/2018,19.1
9/26/2018,19.3
9/27/2018,19.3
9/28/2018,19.4
10/1/2018,19.2
10/2/2018,20
10/3/2018,20.2
10/4/2018,20.3
10/5/2018,20.3
10/8/2018,20.5
10/9/2018,20.5
10/10/2018,20.7
10/11/2018,21.8
10/12/2018,21.6
10/15/2018,22.6
10/16/2018,23.2
10/17/2018,22.6
10/18/2018,23.1
10/19/2018,23.4
10/22/2018,23.3
10/23/2018,23.5
10/24/2018,23.2
10/25/2018,21.4
10/26/2018,21.3
10/29/2018,21.1
10/30/2018,21.3
10/31/2018,19.6
11/1/2018,19.8
11/2/2018,19.6
11/5/2018,19.6
11/6/2018,19.3
11/7/2018,18.8
11/8/2018,18.7
11/9/2018,18.8
11/12/2018,18
11/13/2018,17
11/14/2018,17.4
11/15/2018,17.9
11/16/2018,18.1
11/19/2018,18.1
11/20/2018,17.8
11/21/2018,18.3
11/23/2018,18.1
11/26/2018,17.8
11/27/2018,17.2
11/28/2018,18
11/29/2018,17.6
11/30/2018,17.6
12/3/2018,17.8
12/4/2018,18.1
12/6/2018,18.1
12/7/2018,18.2
12/10/2018,17.7
12/11/2018,17.2
12/12/2018,17.5
12/13/2018,17.4
12/14/2018,17.2
12/17/2018,17.9
12/18/2018,18
12/19/2018,17
12/20/2018,18
12/21/2018,17.9
12/24/2018,18.2
12/26/2018,18.5
12/27/2018,18.5
12/28/2018,18.4
12/31/2018,18.2
1/2/2019,19.1
1/3/2019,19.2
1/4/2019,18.8
1/7/2019,18.4
1/8/2019,18.6
1/9/2019,18.7
1/10/2019,18.4
1/11/2019,18.1
1/14/2019,18
1/15/2019,17.6
1/16/2019,17.4
1/17/2019,17.2
1/18/2019,16.7
1/22/2019,16.4
1/23/2019,16.3
1/24/2019,16.4
1/25/2019,17.2
1/28/2019,17.4
1/29/2019,18.1
1/30/2019,17.9
1/31/2019,18.1
2/1/2019,17.9
2/4/2019,17.7
2/5/2019,18
2/6/2019,17.9
2/7/2019,17.5
2/8/2019,17.8
2/11/2019,17.8
2/12/2019,17.9
2/13/2019,17.6
2/14/2019,17.9
2/15/2019,18.8
2/19/2019,19.5
2/20/2019,19.2
2/21/2019,19.9
2/22/2019,20.1
2/25/2019,19.9
2/26/2019,19.1
2/27/2019,18.4
2/28/2019,18.1
3/1/2019,17.2
3/4/2019,17.5
3/5/2019,17.7
3/6/2019,17
3/7/2019,16.5
3/8/2019,17.6
3/11/2019,17.4
3/12/2019,17.9
3/13/2019,17.9
3/14/2019,17
3/15/2019,16.8
3/18/2019,16.4
3/19/2019,16.4
3/20/2019,17.1
3/21/2019,17.1
3/22/2019,16.8
3/25/2019,17.2
3/26/2019,17.3
3/27/2019,16.4
3/28/2019,15.5
3/29/2019,15
4/1/2019,14.3
4/2/2019,14.8
4/3/2019,14.5
4/4/2019,15.1
4/5/2019,15.1
4/8/2019,14.9
4/9/2019,15.2
4/10/2019,14.9
4/11/2019,14
4/12/2019,13.7
4/15/2019,14.2
4/16/2019,13.8
4/17/2019,13.8
4/18/2019,13.9
4/22/2019,13.1
4/23/2019,13.3
4/24/2019,13.3
4/25/2019,13
4/26/2019,14.9
4/29/2019,13.8
4/30/2019,13.8
5/1/2019,14.1
5/2/2019,14.2
5/3/2019,14
5/6/2019,14.2
5/7/2019,14.7
5/8/2019,14.3
5/9/2019,14.6
5/10/2019,14.4
5/13/2019,15
5/14/2019,14.3
5/15/2019,13.9
5/16/2019,13.6
5/17/2019,13.4
5/20/2019,13.5
5/21/2019,13.3
5/22/2019,12.5
5/23/2019,12.7
5/24/2019,13.2
5/28/2019,12.9
5/29/2019,12.4
5/30/2019,13.1
