Date,Close
8/21/2015,31.77
8/24/2015,30.44
8/25/2015,29.69
8/26/2015,30.72
8/27/2015,31.51
8/28/2015,30.94
8/31/2015,30.52
9/1/2015,29.71
9/2/2015,30.29
9/3/2015,30.21
9/4/2015,29.72
9/8/2015,30.82
9/9/2015,30.28
9/10/2015,30.9
9/11/2015,31.23
9/14/2015,30.99
9/15/2015,31.42
9/16/2015,31.43
9/17/2015,31.72
9/18/2015,31.12
9/21/2015,30.71
9/22/2015,30.56
9/23/2015,30.9
9/24/2015,30.98
9/25/2015,30.21
9/28/2015,29.2
9/29/2015,29.39
9/30/2015,29.76
10/1/2015,30.16
10/2/2015,31.34
10/5/2015,31.72
10/6/2015,31.06
10/7/2015,31.54
10/8/2015,31.35
10/9/2015,31.49
10/12/2015,31.47
10/13/2015,31.24
10/14/2015,31.3
10/15/2015,32.29
10/16/2015,32.6
10/19/2015,32.68
10/20/2015,32.21
10/21/2015,31.7
10/22/2015,31.57
10/23/2015,32.26
10/26/2015,32.36
10/27/2015,33.15
10/28/2015,33.58
10/29/2015,32.94
10/30/2015,32.04
11/2/2015,33.21
11/3/2015,33.13
11/4/2015,32.34
11/5/2015,32.35
11/6/2015,32.14
11/9/2015,31.88
11/10/2015,32.01
11/11/2015,31.96
11/12/2015,31.63
11/13/2015,31.52
11/16/2015,31.41
11/17/2015,31.14
11/18/2015,31.56
11/19/2015,30.59
11/20/2015,30.49
11/23/2015,29.68
11/24/2015,30.29
11/25/2015,31.14
11/27/2015,31.06
11/30/2015,31.04
12/1/2015,31.85
12/2/2015,31.17
12/3/2015,30.68
12/4/2015,31.07
12/7/2015,30.94
12/8/2015,30.82
12/9/2015,30.59
12/10/2015,30.66
12/11/2015,30.37
12/14/2015,30.49
12/15/2015,30.56
12/16/2015,30.86
12/17/2015,30.63
12/18/2015,30.31
12/21/2015,30.75
12/22/2015,30.81
12/23/2015,30.85
12/24/2015,30.9
12/28/2015,30.71
12/29/2015,31.1
12/30/2015,31.03
12/31/2015,30.58
1/4/2016,30.27
1/5/2016,30.49
1/6/2016,29.95
1/7/2016,29.75
1/8/2016,29.37
1/11/2016,29.43
1/12/2016,29.37
1/13/2016,28.77
1/14/2016,29.47
1/15/2016,29.19
1/19/2016,29.07
1/20/2016,29.05
1/21/2016,28.97
1/22/2016,29.09
1/25/2016,28.89
1/26/2016,29.05
1/27/2016,28.91
1/28/2016,28.61
1/29/2016,28.88
2/1/2016,28.58
2/2/2016,28.55
2/3/2016,28.11
2/4/2016,27.47
2/5/2016,27.5
2/8/2016,27.06
2/9/2016,27.57
2/10/2016,27.94
2/11/2016,27.6
2/12/2016,27.81
2/16/2016,28.24
2/17/2016,28.07
2/18/2016,27.99
2/19/2016,27.94
2/22/2016,28.47
2/23/2016,28.38
2/24/2016,28.44
2/25/2016,28.98
2/26/2016,28.64
2/29/2016,28.11
3/1/2016,28.46
3/2/2016,28.4
3/3/2016,28.32
3/4/2016,28.15
3/7/2016,28.22
3/8/2016,27.81
3/9/2016,28.17
3/10/2016,28.03
3/11/2016,28.89
3/14/2016,28.51
3/15/2016,27.98
3/16/2016,27.51
3/17/2016,27.79
3/18/2016,27.9
3/21/2016,28.49
3/22/2016,28.78
3/23/2016,28.6
3/24/2016,28.5
3/28/2016,28.21
3/29/2016,28.47
3/30/2016,28.49
3/31/2016,28.08
4/1/2016,28.46
4/4/2016,29.1
4/5/2016,29.71
4/6/2016,31.2
4/7/2016,31.03
4/8/2016,30.79
4/11/2016,30.21
4/12/2016,30.28
4/13/2016,30.83
4/14/2016,30.93
4/15/2016,30.79
4/18/2016,30.89
4/19/2016,31.16
4/20/2016,31.48
4/21/2016,31.49
4/22/2016,31.52
4/25/2016,31.46
4/26/2016,31.31
4/27/2016,31.26
4/28/2016,31.18
4/29/2016,30.99
5/2/2016,31.07
5/3/2016,31.93
5/4/2016,31.64
5/5/2016,31.8
5/6/2016,31.81
5/9/2016,32.04
5/10/2016,32.02
5/11/2016,31.41
5/12/2016,31.44
5/13/2016,31.44
5/16/2016,31.62
5/17/2016,31.29
5/18/2016,31.42
5/19/2016,31.62
5/20/2016,31.96
5/23/2016,31.9
5/24/2016,32.3
5/25/2016,32.54
5/26/2016,32.62
5/27/2016,32.79
5/31/2016,32.87
6/1/2016,32.92
6/2/2016,33.03
6/3/2016,32.86
6/6/2016,33.09
6/7/2016,33.01
6/8/2016,33.39
6/9/2016,33.45
6/10/2016,33.43
6/13/2016,32.91
6/14/2016,33.15
6/15/2016,32.96
6/16/2016,32.92
6/17/2016,32.42
6/20/2016,32.68
6/21/2016,32.92
6/22/2016,32.65
6/23/2016,32.77
6/24/2016,32.18
6/27/2016,32.02
6/28/2016,32.63
6/29/2016,33.17
6/30/2016,33.36
7/1/2016,33.7
7/5/2016,33.92
7/6/2016,33.97
7/7/2016,33.89
7/8/2016,34.22
7/11/2016,34.25
7/12/2016,34.33
7/13/2016,34.4
7/14/2016,34.98
7/15/2016,34.83
7/18/2016,34.71
7/19/2016,34.71
7/20/2016,34.75
7/21/2016,34.78
7/22/2016,34.81
7/25/2016,34.84
7/26/2016,34.89
7/27/2016,34.91
7/28/2016,34.74
7/29/2016,34.95
8/1/2016,35.35
8/2/2016,34.47
8/3/2016,33.43
8/4/2016,33.3
8/5/2016,33.57
8/8/2016,33.09
8/9/2016,33.23
8/10/2016,33.28
8/11/2016,33.3
8/12/2016,33.14
8/15/2016,33.26
8/16/2016,32.96
8/17/2016,33.29
8/18/2016,33.34
8/19/2016,33.14
8/22/2016,33.01
8/23/2016,33.24
8/24/2016,32.99
8/25/2016,32.94
8/26/2016,32.99
8/29/2016,33.26
8/30/2016,33.04
8/31/2016,32.97
9/1/2016,32.85
9/2/2016,32.94
9/6/2016,32.94
9/7/2016,33.01
9/8/2016,32.89
9/9/2016,32.3
9/12/2016,32.83
9/13/2016,32.25
9/14/2016,32.15
9/15/2016,32.34
9/16/2016,32.15
9/19/2016,31.88
9/20/2016,32.03
9/21/2016,32.47
9/22/2016,32.35
9/23/2016,32.46
9/26/2016,31.87
9/27/2016,32.05
9/28/2016,32.2
9/29/2016,31.57
9/30/2016,32.09
10/3/2016,31.91
10/4/2016,31.94
10/5/2016,32.11
10/6/2016,31.88
10/7/2016,31.79
10/10/2016,31.84
10/11/2016,31.39
10/12/2016,31.33
10/13/2016,31.03
10/14/2016,30.94
10/17/2016,30.79
10/18/2016,30.97
10/19/2016,30.88
10/20/2016,30.83
10/21/2016,30.49
10/24/2016,30.44
10/25/2016,30.58
10/26/2016,30.69
10/27/2016,30.77
10/28/2016,30.25
10/31/2016,30.04
11/1/2016,29.43
11/2/2016,29.02
11/3/2016,28.32
11/4/2016,28.42
11/7/2016,28.78
11/8/2016,28.42
11/9/2016,30.43
11/10/2016,31.73
11/11/2016,30.87
11/14/2016,30.67
11/15/2016,30.53
11/16/2016,30.28
11/17/2016,30.06
11/18/2016,29.82
11/21/2016,29.91
11/22/2016,29.68
11/23/2016,29.77
11/25/2016,30.02
11/28/2016,29.88
11/29/2016,30.24
11/30/2016,30.45
12/1/2016,29.8
12/2/2016,29.96
12/5/2016,29.93
12/6/2016,29.9
12/7/2016,29.55
12/8/2016,29.31
12/9/2016,30.03
12/12/2016,30.69
12/13/2016,31.1
12/14/2016,31.09
12/15/2016,31.03
12/16/2016,31.11
12/19/2016,31.1
12/20/2016,31.12
12/21/2016,30.69
12/22/2016,30.64
12/23/2016,30.77
12/27/2016,30.82
12/28/2016,30.65
12/29/2016,30.78
12/30/2016,30.77
1/3/2017,31.26
1/4/2017,31.54
1/5/2017,31.84
1/6/2017,31.72
1/9/2017,31.71
1/10/2017,31.68
1/11/2017,31.1
1/12/2017,30.88
1/13/2017,30.81
1/17/2017,30.37
1/18/2017,30.34
1/19/2017,30.03
1/20/2017,30.1
1/23/2017,29.8
1/24/2017,29.51
1/25/2017,29.64
1/26/2017,29.63
1/27/2017,29.77
1/30/2017,29.66
1/31/2017,30.06
2/1/2017,30
2/2/2017,30.06
2/3/2017,30.4
2/6/2017,30.53
2/7/2017,30.39
2/8/2017,30.45
2/9/2017,30.67
2/10/2017,30.65
2/13/2017,30.89
2/14/2017,31.03
2/15/2017,31.75
2/16/2017,31.85
2/17/2017,31.85
2/21/2017,31.85
2/22/2017,31.82
2/23/2017,32.27
2/24/2017,32.46
2/27/2017,32.47
2/28/2017,32.32
3/1/2017,32.61
3/2/2017,32.69
3/3/2017,32.7
3/6/2017,32.54
3/7/2017,32.2
3/8/2017,32.12
3/9/2017,32.26
3/10/2017,32.31
3/13/2017,32.31
3/14/2017,32.42
3/15/2017,32.81
3/16/2017,32.62
3/17/2017,32.51
3/20/2017,32.57
3/21/2017,32.45
3/22/2017,32.65
3/23/2017,32.48
3/24/2017,32.21
3/27/2017,32.38
3/28/2017,32.36
3/29/2017,32.52
3/30/2017,32.54
3/31/2017,32.41
4/3/2017,32.44
4/4/2017,32.53
4/5/2017,32.39
4/6/2017,32.31
4/7/2017,32.3
4/10/2017,32.25
4/11/2017,32.14
4/12/2017,32.13
4/13/2017,32.1
4/17/2017,32.21
4/18/2017,32.06
4/19/2017,31.84
4/20/2017,31.96
4/21/2017,31.87
4/24/2017,31.96
4/25/2017,31.98
4/26/2017,32.07
4/27/2017,32.08
4/28/2017,32.13
5/1/2017,32
5/2/2017,31.84
5/3/2017,31.71
5/4/2017,31.69
5/5/2017,31.72
5/8/2017,31.69
5/9/2017,31.62
5/10/2017,31.29
5/11/2017,31.3
5/12/2017,31.27
5/15/2017,31.38
5/16/2017,30.88
5/17/2017,30.53
5/18/2017,30.52
5/19/2017,30.75
5/22/2017,30.43
5/23/2017,30.45
5/24/2017,30.36
5/25/2017,30.47
5/26/2017,30.45
5/30/2017,30.44
5/31/2017,30.93
6/1/2017,30.99
6/2/2017,30.83
6/5/2017,30.65
6/6/2017,30.38
6/7/2017,30.31
6/8/2017,30.08
6/9/2017,31.04
6/12/2017,30.98
6/13/2017,30.86
6/14/2017,30.97
6/15/2017,31.08
6/16/2017,31.23
6/19/2017,31.47
6/20/2017,31.79
6/21/2017,32.1
6/22/2017,32.27
6/23/2017,32.37
6/26/2017,32.25
6/27/2017,31.99
6/28/2017,31.97
6/29/2017,31.86
6/30/2017,31.82
7/3/2017,32.04
7/5/2017,31.87
7/6/2017,31.47
7/7/2017,31.59
7/10/2017,31.65
7/11/2017,31.42
7/12/2017,31.47
7/13/2017,31.53
7/14/2017,31.67
7/17/2017,31.5
7/18/2017,31.6
7/19/2017,31.85
7/20/2017,31.77
7/21/2017,31.72
7/24/2017,31.57
7/25/2017,31.36
7/26/2017,31.16
7/27/2017,31.26
7/28/2017,31.4
7/31/2017,31.41
8/1/2017,31.34
8/2/2017,31.19
8/3/2017,31.67
8/4/2017,31.87
8/7/2017,31.56
8/8/2017,31.53
8/9/2017,31.69
8/10/2017,31.66
8/11/2017,31.5
8/14/2017,31.56
8/15/2017,31.62
8/16/2017,31.6
8/17/2017,31.21
8/18/2017,30.95
8/21/2017,31.03
8/22/2017,31.4
8/23/2017,31.49
8/24/2017,31.48
8/25/2017,31.63
8/28/2017,31.71
8/29/2017,31.74
8/30/2017,31.69
8/31/2017,32.13
9/1/2017,32.17
9/5/2017,32.02
9/6/2017,32.2
9/7/2017,32.2
9/8/2017,32.3
9/11/2017,32.51
9/12/2017,33.51
9/13/2017,33.21
9/14/2017,33.85
9/15/2017,33.5
9/18/2017,33.68
9/19/2017,33.58
9/20/2017,34.09
9/21/2017,34.08
9/22/2017,34.07
9/25/2017,33.64
9/26/2017,33.44
9/27/2017,33.58
9/28/2017,33.73
9/29/2017,33.82
10/2/2017,34.17
10/3/2017,34.24
10/4/2017,34.07
10/5/2017,34.1
10/6/2017,34.15
10/9/2017,34.24
10/10/2017,34.48
10/11/2017,34.53
10/12/2017,34.44
10/13/2017,34.43
10/16/2017,34.09
10/17/2017,34.29
10/18/2017,33.94
10/19/2017,34.33
10/20/2017,34.5
10/23/2017,34.48
10/24/2017,34.36
10/25/2017,34.26
10/26/2017,33.86
10/27/2017,33.73
10/30/2017,33.3
10/31/2017,33.21
11/1/2017,33.4
11/2/2017,33.59
11/3/2017,33.68
11/6/2017,33.46
11/7/2017,33.5
11/8/2017,33.48
11/9/2017,33.35
11/10/2017,33.33
11/13/2017,33.44
11/14/2017,33.52
11/15/2017,33.5
11/16/2017,33.69
11/17/2017,33.51
11/20/2017,33.49
11/21/2017,33.67
11/22/2017,33.56
11/24/2017,33.62
11/27/2017,33.62
11/28/2017,33.96
11/29/2017,34.3
11/30/2017,34.35
12/1/2017,34.44
12/4/2017,34.16
12/5/2017,33.75
12/6/2017,33.69
12/7/2017,33.63
12/8/2017,33.86
12/11/2017,34.3
12/12/2017,34.65
12/13/2017,34.71
12/14/2017,34.54
12/15/2017,35.24
12/18/2017,35.17
12/19/2017,34.99
12/20/2017,34.54
12/21/2017,34.33
12/22/2017,34.24
12/26/2017,34.3
12/27/2017,34.42
12/28/2017,34.45
12/29/2017,34.31
1/2/2018,34.52
1/3/2018,34.78
1/4/2018,34.85
1/5/2018,34.92
1/8/2018,34.53
1/9/2018,34.49
1/10/2018,34.55
1/11/2018,34.63
1/12/2018,34.62
1/16/2018,34.67
1/17/2018,35.22
1/18/2018,35.04
1/19/2018,34.99
1/22/2018,34.99
1/23/2018,34.88
1/24/2018,34.99
1/25/2018,35.27
1/26/2018,36.96
1/29/2018,36.96
1/30/2018,35.81
1/31/2018,35.09
2/1/2018,34.89
2/2/2018,34.68
2/5/2018,32.84
2/6/2018,33.42
2/7/2018,33.14
2/8/2018,31.86
2/9/2018,32.36
2/12/2018,32.83
2/13/2018,33.1
2/14/2018,33.34
2/15/2018,33.83
2/16/2018,34.35
2/20/2018,34.11
2/21/2018,33.88
2/22/2018,33.86
2/23/2018,34.35
2/26/2018,35.14
2/27/2018,34.86
2/28/2018,34.4
3/1/2018,33.75
3/2/2018,34.06
3/5/2018,34.22
3/6/2018,33.99
3/7/2018,34.04
3/8/2018,34.58
3/9/2018,34.83
3/12/2018,34.68
3/13/2018,34.81
3/14/2018,34.44
3/15/2018,34.65
3/16/2018,34.84
3/19/2018,34.42
3/20/2018,34.42
3/21/2018,34.36
3/22/2018,33.73
3/23/2018,32.67
3/26/2018,33.19
3/27/2018,33.17
3/28/2018,33.44
3/29/2018,33.62
4/2/2018,33.2
4/3/2018,33.8
4/4/2018,34.23
4/5/2018,33.85
4/6/2018,33.32
4/9/2018,33.59
4/10/2018,34.06
4/11/2018,33.91
4/12/2018,34.41
4/13/2018,34.41
4/16/2018,34.61
4/17/2018,34.42
4/18/2018,34.57
4/19/2018,34.61
4/20/2018,34.7
4/23/2018,34.86
4/24/2018,35.11
4/25/2018,34.75
4/26/2018,34.91
4/27/2018,35.05
4/30/2018,34.68
5/1/2018,33.54
5/2/2018,33.05
5/3/2018,32.93
5/4/2018,33.01
5/7/2018,33.09
5/8/2018,33.14
5/9/2018,33.32
5/10/2018,33.19
5/11/2018,33.63
5/14/2018,33.97
5/15/2018,33.81
5/16/2018,33.8
5/17/2018,33.83
5/18/2018,33.76
5/21/2018,33.91
5/22/2018,33.84
5/23/2018,34.08
5/24/2018,34
5/25/2018,33.8
5/29/2018,33.82
5/30/2018,34.15
5/31/2018,34.04
6/1/2018,34.34
6/4/2018,34.53
6/5/2018,34.52
6/6/2018,34.46
6/7/2018,34.57
6/8/2018,34.74
6/11/2018,34.39
6/12/2018,34.39
6/13/2018,34.31
6/14/2018,34.26
6/15/2018,34.45
6/18/2018,34.26
6/19/2018,34.31
6/20/2018,34.54
6/21/2018,34.39
6/22/2018,34.59
6/25/2018,34.46
6/26/2018,34.46
6/27/2018,34.3
6/28/2018,34.45
6/29/2018,34.37
7/2/2018,34.42
7/3/2018,34.44
7/5/2018,34.93
7/6/2018,35.16
7/9/2018,35.2
7/10/2018,35.46
7/11/2018,35.25
7/12/2018,35.54
7/13/2018,35.55
7/16/2018,35.41
7/17/2018,35.67
7/18/2018,35.68
7/19/2018,35.39
7/20/2018,35.36
7/23/2018,35.25
7/24/2018,35.71
7/25/2018,35.99
7/26/2018,36.15
7/27/2018,36.39
7/30/2018,36.56
7/31/2018,37.83
8/1/2018,38.15
8/2/2018,37.56
8/3/2018,38.4
8/6/2018,38.88
8/7/2018,38.69
8/8/2018,39.23
8/9/2018,38.84
8/10/2018,38.77
8/13/2018,38.66
8/14/2018,38.57
8/15/2018,38.99
8/16/2018,39.24
8/17/2018,39.87
8/20/2018,40.1
8/21/2018,39.94
8/22/2018,39.85
8/23/2018,39.98
8/24/2018,40.17
8/27/2018,39.39
8/28/2018,39.31
8/29/2018,39.31
8/30/2018,39.31
8/31/2018,39.33
9/4/2018,39.19
9/5/2018,39.65
9/6/2018,39.58
9/7/2018,39.98
9/10/2018,39.84
9/11/2018,40.08
9/12/2018,40.18
9/13/2018,40.59
9/14/2018,40.7
9/17/2018,40.74
9/18/2018,41.22
9/19/2018,40.98
9/20/2018,41.45
9/21/2018,41.74
9/24/2018,41.62
9/25/2018,41.48
9/26/2018,41.38
9/27/2018,41.59
9/28/2018,41.75
10/1/2018,41.94
10/2/2018,41.89
10/3/2018,42.45
10/4/2018,42.35
10/5/2018,42.54
10/8/2018,42.9
10/9/2018,43.08
10/10/2018,42.17
10/11/2018,40.56
10/12/2018,41.47
10/15/2018,40.85
10/16/2018,41.62
10/17/2018,42.22
10/18/2018,41.68
10/19/2018,42.16
10/22/2018,42.03
10/23/2018,41.78
10/24/2018,40.24
10/25/2018,41.12
10/26/2018,40.36
10/29/2018,40.95
10/30/2018,40.63
10/31/2018,40.79
11/1/2018,41.37
11/2/2018,40.67
11/5/2018,41.23
11/6/2018,40.74
11/7/2018,42.06
11/8/2018,41.54
11/9/2018,41.95
11/12/2018,41.79
11/13/2018,41.23
11/14/2018,40.65
11/15/2018,40.93
11/16/2018,41.22
11/19/2018,41.85
11/20/2018,41.24
11/21/2018,40.83
11/23/2018,40.87
11/26/2018,41.06
11/27/2018,41.75
11/28/2018,42.54
11/29/2018,43.11
11/30/2018,43.8
12/3/2018,43.57
12/4/2018,42.76
12/6/2018,42.61
12/7/2018,41.61
12/10/2018,42.06
12/11/2018,41.69
12/12/2018,41.83
12/13/2018,42.22
12/14/2018,41.49
12/17/2018,40.84
12/18/2018,40.17
12/19/2018,39.76
12/20/2018,39.74
12/21/2018,39.72
12/24/2018,38.41
12/26/2018,39.97
12/27/2018,40.59
12/28/2018,40.7
12/31/2018,41.35
1/2/2019,40.97
1/3/2019,39.83
1/4/2019,40.74
1/7/2019,40.95
1/8/2019,41.14
1/9/2019,41.06
1/10/2019,40.08
1/11/2019,40.62
1/14/2019,40.14
1/15/2019,40.48
1/16/2019,39.89
1/17/2019,40.23
1/18/2019,40.29
1/22/2019,40.04
1/23/2019,39.94
1/24/2019,38.79
1/25/2019,38.5
1/28/2019,37.45
1/29/2019,38.62
1/30/2019,39.39
1/31/2019,40.21
2/1/2019,40.62
2/4/2019,40.2
2/5/2019,39.89
2/6/2019,40.1
2/7/2019,39.5
2/8/2019,40.01
2/11/2019,39.48
2/12/2019,39.66
2/13/2019,39.5
2/14/2019,39.76
2/15/2019,40.17
2/19/2019,40.36
2/20/2019,39.98
2/21/2019,39.92
2/22/2019,40.7
2/25/2019,40.81
2/26/2019,40.75
2/27/2019,40.67
2/28/2019,41.07
3/1/2019,41.08
3/4/2019,40.8
3/5/2019,40.63
3/6/2019,39.66
3/7/2019,39.21
3/8/2019,38.74
3/11/2019,39.31
3/12/2019,39.53
3/13/2019,39.8
3/14/2019,39.02
3/15/2019,39.58
3/18/2019,39.61
3/19/2019,40.07
3/20/2019,39.95
3/21/2019,40.12
3/22/2019,39.65
3/25/2019,39.68
3/26/2019,40.19
3/27/2019,39.81
3/28/2019,40.06
3/29/2019,40.23
4/1/2019,40.58
4/2/2019,40.65
4/3/2019,40.58
4/4/2019,40.49
4/5/2019,40.73
4/8/2019,40.87
4/9/2019,40.58
4/10/2019,40.48
4/11/2019,40.04
4/12/2019,39.51
4/15/2019,39.87
4/16/2019,38.76
4/17/2019,37.78
4/18/2019,37.31
4/22/2019,36.93
4/23/2019,37.34
4/24/2019,37.3
4/25/2019,37.52
4/26/2019,37.86
4/29/2019,37.5
4/30/2019,38.47
5/1/2019,38.62
5/2/2019,38.85
5/3/2019,39.21
5/6/2019,39.46
5/7/2019,38.68
5/8/2019,38.79
5/9/2019,38.5
5/10/2019,38.58
5/13/2019,38.43
5/14/2019,38.52
5/15/2019,38.98
5/16/2019,39.45
5/17/2019,39.29
5/20/2019,39.4
5/21/2019,39.48
5/22/2019,39.78
5/23/2019,39.71
5/24/2019,39.74
5/28/2019,39.69
5/29/2019,39.52
5/30/2019,39.69
